hw.ncpu: 1
hw.physmem: 2105200640
time,v_inactive_count,v_inactive_target,v_active_count,v_free_count,v_free_min,v_free_target,v_free_reserved,v_pdpages,v_pdwakeups,v_vnodepgsout,v_vnodepgsin,v_vnodeout,v_vnodein,v_swappgsout,v_swappgsin
235.259, 332871, 16057, 41659, 9393, 3202, 10705, 701, 300230, 23, 10581, 26784, 669, 2810, 0, 0
236.265, 332871, 16057, 46217, 4799, 3202, 10705, 701, 300305, 23, 10581, 26784, 669, 2810, 0, 0
237.269, 328640, 16057, 8989, 47359, 3202, 10705, 701, 306041, 24, 10581, 26805, 669, 2811, 0, 0
238.273, 329336, 16057, 16866, 39418, 3202, 10705, 701, 306062, 24, 10581, 26805, 669, 2811, 0, 0
239.277, 329343, 16057, 25506, 30698, 3202, 10705, 701, 306098, 24, 10581, 26805, 669, 2811, 0, 0
240.281, 329343, 16057, 35555, 20571, 3202, 10705, 701, 306149, 24, 10581, 26805, 669, 2811, 0, 0
241.285, 329343, 16057, 36561, 19557, 3202, 10705, 701, 306209, 24, 10581, 26805, 669, 2811, 0, 0
242.289, 329343, 16057, 36899, 19216, 3202, 10705, 701, 306270, 24, 10581, 26805, 669, 2811, 0, 0
243.293, 329343, 16057, 37301, 18811, 3202, 10705, 701, 306332, 24, 10581, 26805, 669, 2811, 0, 0
244.298, 329343, 16057, 37442, 18668, 3202, 10705, 701, 306394, 24, 10581, 26805, 669, 2811, 0, 0
245.303, 329343, 16057, 38734, 17367, 3202, 10705, 701, 306457, 24, 10581, 26805, 669, 2811, 0, 0
246.307, 329343, 16057, 39327, 16769, 3202, 10705, 701, 306522, 24, 10581, 26805, 669, 2811, 0, 0
247.311, 329343, 16057, 43774, 12287, 3202, 10705, 701, 306591, 24, 10581, 26805, 669, 2811, 0, 0
248.316, 329343, 16057, 45633, 10421, 3202, 10705, 701, 306666, 24, 10581, 26805, 669, 2811, 0, 0
249.320, 330628, 16057, 10980, 44055, 3202, 10705, 701, 306678, 24, 10581, 26811, 669, 2812, 0, 0
250.324, 330628, 16057, 20768, 34188, 3202, 10705, 701, 306702, 24, 10581, 26811, 669, 2812, 0, 0
251.329, 330627, 16057, 28723, 26169, 3202, 10705, 701, 306743, 24, 10581, 26811, 669, 2812, 0, 0
252.333, 330627, 16057, 34133, 20717, 3202, 10705, 701, 306798, 24, 10581, 26811, 669, 2812, 0, 0
253.338, 330627, 16057, 35184, 19658, 3202, 10705, 701, 306855, 24, 10581, 26811, 669, 2812, 0, 0
254.342, 330627, 16057, 37111, 17715, 3202, 10705, 701, 306915, 24, 10581, 26811, 669, 2812, 0, 0
255.346, 330627, 16057, 42699, 12083, 3202, 10705, 701, 306981, 24, 10581, 26811, 669, 2812, 0, 0
256.351, 331785, 16057, 11431, 42448, 3202, 10705, 701, 306993, 24, 10581, 26818, 669, 2813, 0, 0
257.356, 331784, 16057, 20946, 32864, 3202, 10705, 701, 307018, 24, 10581, 26818, 669, 2813, 0, 0
258.361, 331784, 16057, 27740, 26016, 3202, 10705, 701, 307058, 24, 10581, 26818, 669, 2813, 0, 0
259.366, 331784, 16057, 28806, 24942, 3202, 10705, 701, 307104, 24, 10581, 26818, 669, 2813, 0, 0
260.370, 331784, 16057, 30242, 23494, 3202, 10705, 701, 307153, 24, 10581, 26818, 669, 2813, 0, 0
261.374, 331784, 16057, 7796, 45500, 3202, 10705, 701, 307207, 24, 10581, 26818, 669, 2813, 0, 0
262.379, 332392, 16057, 15819, 37411, 3202, 10705, 701, 307225, 24, 10581, 26818, 669, 2813, 0, 0
263.384, 332392, 16057, 19242, 33969, 3202, 10705, 701, 307255, 24, 10581, 26818, 669, 2813, 0, 0
264.388, 332696, 16057, 10555, 42416, 3202, 10705, 701, 307290, 24, 10581, 26818, 669, 2813, 0, 0
265.393, 332696, 16057, 19278, 33622, 3202, 10705, 701, 307312, 24, 10581, 26818, 669, 2813, 0, 0
266.397, 332696, 16057, 25152, 27709, 3202, 10705, 701, 307349, 24, 10581, 26818, 669, 2813, 0, 0
267.401, 332696, 16057, 28197, 24640, 3202, 10705, 701, 307391, 24, 10581, 26818, 669, 2813, 0, 0
268.405, 333277, 16057, 12356, 40017, 3202, 10705, 701, 307405, 24, 10581, 26832, 669, 2814, 0, 0
269.409, 333276, 16057, 22075, 30220, 3202, 10705, 701, 307431, 24, 10581, 26832, 669, 2814, 0, 0
270.414, 333276, 16057, 28954, 23295, 3202, 10705, 701, 307472, 24, 10581, 26832, 669, 2814, 0, 0
271.419, 333276, 16057, 36695, 15493, 3202, 10705, 701, 307526, 24, 10581, 26832, 669, 2814, 0, 0
272.423, 333276, 16057, 37691, 14489, 3202, 10705, 701, 307588, 24, 10581, 26832, 669, 2814, 0, 0
273.427, 333276, 16057, 39079, 13090, 3202, 10705, 701, 307651, 24, 10581, 26832, 669, 2814, 0, 0
274.432, 333276, 16057, 40461, 11697, 3202, 10705, 701, 307716, 24, 10581, 26832, 669, 2814, 0, 0
275.436, 333276, 16057, 40912, 11251, 3202, 10705, 701, 307783, 24, 10581, 26832, 669, 2814, 0, 0
276.441, 333294, 16057, 42682, 9448, 3202, 10705, 701, 307852, 24, 10581, 26832, 669, 2814, 0, 0
277.446, 333366, 16057, 43891, 8158, 3202, 10705, 701, 307924, 24, 10581, 26832, 669, 2814, 0, 0
278.451, 333436, 16057, 43839, 8140, 3202, 10705, 701, 307997, 24, 10581, 26832, 669, 2814, 0, 0
279.455, 333477, 16057, 46951, 4969, 3202, 10705, 701, 308073, 24, 10581, 26832, 669, 2814, 0, 0
280.459, 326429, 16057, 51042, 8007, 3202, 10705, 701, 315215, 25, 10581, 26832, 669, 2814, 0, 0
281.463, 327804, 16057, 7872, 49993, 3202, 10705, 701, 315299, 25, 10581, 26840, 669, 2815, 0, 0
282.467, 327941, 16057, 15313, 42489, 3202, 10705, 701, 315314, 25, 10581, 26840, 669, 2815, 0, 0
283.471, 327954, 16057, 24402, 33315, 3202, 10705, 701, 315344, 25, 10581, 26847, 669, 2816, 0, 0
284.476, 327967, 16057, 31052, 26599, 3202, 10705, 701, 315387, 25, 10581, 26847, 669, 2816, 0, 0
285.480, 327968, 16057, 31915, 25728, 3202, 10705, 701, 315438, 25, 10581, 26847, 669, 2816, 0, 0
286.484, 327969, 16057, 32794, 24842, 3202, 10705, 701, 315491, 25, 10581, 26847, 669, 2816, 0, 0
287.488, 327973, 16057, 34560, 23064, 3202, 10705, 701, 315545, 25, 10581, 26847, 669, 2816, 0, 0
288.492, 327979, 16057, 35399, 22213, 3202, 10705, 701, 315603, 25, 10581, 26847, 669, 2816, 0, 0
289.496, 327980, 16057, 35459, 22160, 3202, 10705, 701, 315661, 25, 10581, 26847, 669, 2816, 0, 0
290.501, 327980, 16057, 39074, 18515, 3202, 10705, 701, 315719, 25, 10581, 26847, 669, 2816, 0, 0
291.506, 327980, 16057, 41338, 16234, 3202, 10705, 701, 315785, 25, 10581, 26847, 669, 2816, 0, 0
292.511, 329012, 16057, 13081, 43663, 3202, 10705, 701, 315796, 25, 10581, 26847, 669, 2816, 0, 0
293.516, 329012, 16057, 19648, 37043, 3202, 10705, 701, 315820, 25, 10581, 26847, 669, 2816, 0, 0
294.521, 329274, 16057, 14392, 42085, 3202, 10705, 701, 315833, 25, 10581, 26855, 669, 2817, 0, 0
295.526, 329274, 16057, 16345, 40116, 3202, 10705, 701, 315858, 25, 10581, 26855, 669, 2817, 0, 0
296.531, 329533, 16057, 10808, 45436, 3202, 10705, 701, 315885, 25, 10581, 26867, 669, 2818, 0, 0
297.535, 329532, 16057, 20104, 36066, 3202, 10705, 701, 315904, 25, 10581, 26867, 669, 2818, 0, 0
298.539, 329532, 16057, 24665, 31477, 3202, 10705, 701, 315939, 25, 10581, 26867, 669, 2818, 0, 0
299.543, 329886, 16057, 29073, 26676, 3202, 10705, 701, 315980, 25, 10581, 26867, 669, 2818, 0, 0
300.548, 333894, 16057, 33389, 17285, 3202, 10705, 701, 315991, 25, 10581, 27257, 669, 2844, 0, 0
301.553, 341995, 16057, 6978, 36780, 3202, 10705, 701, 316048, 25, 10581, 27302, 669, 2849, 0, 0
302.558, 353468, 16057, 6614, 25451, 3202, 10705, 701, 316095, 25, 10581, 27302, 669, 2849, 0, 0
303.565, 361349, 16057, 10663, 12512, 3202, 10705, 701, 316105, 25, 10581, 27302, 669, 2849, 0, 0
304.569, 362456, 16057, 17238, 5883, 3202, 10705, 701, 316124, 25, 10581, 27302, 669, 2849, 0, 0
305.590, 355463, 16057, 6989, 23099, 3202, 10705, 701, 323173, 26, 10581, 27326, 669, 2850, 0, 0
306.597, 355722, 16057, 14676, 15346, 3202, 10705, 701, 323196, 26, 10581, 27326, 669, 2850, 0, 0
307.601, 355772, 16057, 21552, 8412, 3202, 10705, 701, 323230, 26, 10581, 27330, 669, 2851, 0, 0
308.606, 348586, 16057, 28762, 8332, 3202, 10705, 701, 330444, 27, 10581, 27330, 669, 2851, 0, 0
309.643, 348586, 16057, 28779, 8314, 3202, 10705, 701, 330491, 27, 10581, 27330, 669, 2851, 0, 0
310.647, 348586, 16057, 29802, 7291, 3202, 10705, 701, 330539, 27, 10581, 27330, 669, 2851, 0, 0
311.652, 348586, 16057, 29855, 7237, 3202, 10705, 701, 330588, 27, 10581, 27330, 669, 2851, 0, 0
312.657, 348586, 16057, 30831, 6254, 3202, 10705, 701, 330638, 27, 10581, 27330, 669, 2851, 0, 0
313.661, 348586, 16057, 31865, 5212, 3202, 10705, 701, 330689, 27, 10581, 27330, 669, 2851, 0, 0
314.665, 348588, 16057, 32565, 4504, 3202, 10705, 701, 330742, 27, 10581, 27330, 669, 2851, 0, 0
315.669, 341430, 16057, 34223, 10019, 3202, 10705, 701, 337971, 28, 10581, 27330, 669, 2851, 0, 0
316.674, 341430, 16057, 35994, 8233, 3202, 10705, 701, 338030, 28, 10581, 27330, 669, 2851, 0, 0
317.679, 341430, 16057, 37119, 7108, 3202, 10705, 701, 338091, 28, 10581, 27330, 669, 2851, 0, 0
318.684, 334339, 16057, 7740, 42575, 3202, 10705, 701, 345477, 29, 10581, 27330, 669, 2851, 0, 0
319.688, 335555, 16057, 15492, 34759, 3202, 10705, 701, 345500, 29, 10581, 27330, 669, 2851, 0, 0
320.692, 335552, 16057, 11174, 38910, 3202, 10705, 701, 345516, 29, 10581, 27330, 669, 2851, 0, 0
321.696, 335752, 16057, 7130, 42756, 3202, 10705, 701, 345544, 29, 10581, 27330, 669, 2851, 0, 0
322.702, 335976, 16057, 15052, 34776, 3202, 10705, 701, 345565, 29, 10581, 27330, 669, 2851, 0, 0
323.706, 335979, 16057, 11320, 38333, 3202, 10705, 701, 345581, 29, 10581, 27338, 669, 2852, 0, 0
324.711, 336168, 16057, 20048, 29535, 3202, 10705, 701, 345611, 29, 10581, 27339, 669, 2853, 0, 0
325.715, 336168, 16057, 22454, 27118, 3202, 10705, 701, 345647, 29, 10581, 27339, 669, 2853, 0, 0
326.719, 336168, 16057, 23247, 26319, 3202, 10705, 701, 345684, 29, 10581, 27339, 669, 2853, 0, 0
327.724, 336168, 16057, 25440, 24109, 3202, 10705, 701, 345725, 29, 10581, 27339, 669, 2853, 0, 0
328.729, 336168, 16057, 10944, 38163, 3202, 10705, 701, 345740, 29, 10581, 27339, 669, 2853, 0, 0
329.734, 336728, 16057, 19403, 29636, 3202, 10705, 701, 345769, 29, 10581, 27339, 669, 2853, 0, 0
330.738, 336728, 16057, 20603, 28427, 3202, 10705, 701, 345802, 29, 10581, 27339, 669, 2853, 0, 0
331.744, 336743, 16057, 9622, 39062, 3202, 10705, 701, 345815, 29, 10581, 27355, 669, 2854, 0, 0
332.748, 337118, 16057, 16806, 31818, 3202, 10705, 701, 345840, 29, 10581, 27357, 669, 2855, 0, 0
333.752, 337118, 16057, 26523, 22023, 3202, 10705, 701, 345877, 29, 10581, 27357, 669, 2855, 0, 0
334.757, 337858, 16057, 31135, 16629, 3202, 10705, 701, 345928, 29, 10581, 27357, 669, 2855, 0, 0
335.762, 337858, 16057, 31177, 16587, 3202, 10705, 701, 345979, 29, 10581, 27357, 669, 2855, 0, 0
336.766, 337866, 16057, 31440, 16313, 3202, 10705, 701, 346031, 29, 10581, 27357, 669, 2855, 0, 0
337.771, 337866, 16057, 31839, 15911, 3202, 10705, 701, 346083, 29, 10581, 27357, 669, 2855, 0, 0
338.776, 337866, 16057, 31912, 15837, 3202, 10705, 701, 346136, 29, 10581, 27357, 669, 2855, 0, 0
339.780, 337866, 16057, 32424, 15321, 3202, 10705, 701, 346189, 29, 10581, 27357, 669, 2855, 0, 0
340.785, 337866, 16057, 32735, 15008, 3202, 10705, 701, 346243, 29, 10581, 27357, 669, 2855, 0, 0
341.789, 337866, 16057, 33869, 13865, 3202, 10705, 701, 346299, 29, 10581, 27357, 669, 2855, 0, 0
342.793, 337878, 16057, 35784, 11922, 3202, 10705, 701, 346358, 29, 10581, 27357, 669, 2855, 0, 0
343.798, 338670, 16057, 38751, 8141, 3202, 10705, 701, 346420, 29, 10581, 27357, 669, 2855, 0, 0
344.802, 338220, 16057, 13898, 33637, 3202, 10705, 701, 346439, 29, 10581, 27357, 669, 2855, 0, 0
345.806, 337947, 16057, 19590, 27665, 3202, 10705, 701, 346469, 29, 10581, 27357, 669, 2855, 0, 0
346.811, 346302, 16057, 6783, 32176, 3202, 10705, 701, 346480, 29, 10581, 27363, 669, 2856, 0, 0
347.815, 346964, 16057, 6826, 32048, 3202, 10705, 701, 346493, 29, 10581, 27389, 669, 2860, 0, 0
348.820, 346988, 16057, 8453, 30305, 3202, 10705, 701, 346504, 29, 10581, 27389, 669, 2860, 0, 0
349.824, 347004, 16057, 7615, 31119, 3202, 10705, 701, 346516, 29, 10581, 27389, 669, 2860, 0, 0
350.828, 347042, 16057, 8465, 30225, 3202, 10705, 701, 346527, 29, 10581, 27405, 669, 2861, 0, 0
351.833, 347066, 16057, 8182, 30490, 3202, 10705, 701, 346539, 29, 10581, 27405, 669, 2861, 0, 0
352.840, 347140, 16057, 6763, 31832, 3202, 10705, 701, 346550, 29, 10581, 27488, 669, 2870, 0, 0
353.847, 347376, 16057, 9006, 29355, 3202, 10705, 701, 346564, 29, 10581, 27527, 669, 2874, 0, 0
354.852, 347412, 16057, 7883, 30435, 3202, 10705, 701, 346578, 29, 10581, 27527, 669, 2874, 0, 0
355.857, 347457, 16057, 8923, 29356, 3202, 10705, 701, 346591, 29, 10581, 27527, 669, 2874, 0, 0
356.862, 348182, 16057, 8928, 28588, 3202, 10705, 701, 346603, 29, 10581, 27527, 669, 2874, 0, 0
357.866, 348222, 16057, 8246, 28625, 3202, 10705, 701, 346614, 29, 10581, 27527, 669, 2874, 0, 0
358.871, 348901, 16057, 11003, 25273, 3202, 10705, 701, 346625, 29, 10581, 27527, 669, 2874, 0, 0
359.876, 350129, 16057, 6861, 28825, 3202, 10705, 701, 346636, 29, 10581, 27531, 669, 2878, 0, 0
360.879, 350270, 16057, 7520, 27897, 3202, 10705, 701, 346648, 29, 10581, 27531, 669, 2878, 0, 0
361.883, 350321, 16057, 9460, 25923, 3202, 10705, 701, 346662, 29, 10581, 27537, 669, 2879, 0, 0
362.887, 350369, 16057, 7881, 27449, 3202, 10705, 701, 346674, 29, 10581, 27537, 669, 2879, 0, 0
363.892, 350421, 16057, 7842, 27441, 3202, 10705, 701, 346686, 29, 10581, 27551, 669, 2880, 0, 0
364.896, 350593, 16057, 9108, 25990, 3202, 10705, 701, 346700, 29, 10581, 27565, 669, 2881, 0, 0
365.911, 350628, 16057, 8229, 26823, 3202, 10705, 701, 346713, 29, 10581, 27570, 669, 2882, 0, 0
366.916, 350637, 16057, 11963, 23012, 3202, 10705, 701, 346727, 29, 10581, 27576, 669, 2883, 0, 0
367.921, 351282, 16057, 10483, 23908, 3202, 10705, 701, 346743, 29, 10581, 27608, 669, 2885, 0, 0
368.926, 351282, 16057, 11698, 22683, 3202, 10705, 701, 346761, 29, 10581, 27608, 669, 2885, 0, 0
369.931, 351431, 16057, 8164, 26070, 3202, 10705, 701, 346774, 29, 10581, 27614, 669, 2886, 0, 0
370.935, 352133, 16057, 10145, 23392, 3202, 10705, 701, 346788, 29, 10581, 27619, 669, 2887, 0, 0
371.939, 352717, 16057, 9259, 23192, 3202, 10705, 701, 346802, 29, 10581, 27652, 669, 2890, 0, 0
372.943, 353239, 16057, 9024, 23367, 3202, 10705, 701, 346818, 29, 10581, 27660, 669, 2891, 0, 0
373.947, 353871, 16057, 9186, 22607, 3202, 10705, 701, 346830, 29, 10581, 27666, 669, 2892, 0, 0
374.951, 354411, 16057, 8483, 22742, 3202, 10705, 701, 346843, 29, 10581, 27673, 669, 2893, 0, 0
375.955, 354443, 16057, 8142, 23006, 3202, 10705, 701, 346855, 29, 10581, 27673, 669, 2893, 0, 0
376.960, 354531, 16057, 8453, 22616, 3202, 10705, 701, 346866, 29, 10581, 27673, 669, 2893, 0, 0
377.964, 354642, 16057, 7506, 22901, 3202, 10705, 701, 346884, 29, 10581, 27681, 669, 2894, 0, 0
378.968, 355272, 16057, 7717, 22179, 3202, 10705, 701, 346896, 29, 10581, 27699, 669, 2896, 0, 0
379.973, 355777, 16057, 7631, 21651, 3202, 10705, 701, 346908, 29, 10581, 27710, 669, 2897, 0, 0
380.978, 356376, 16057, 9962, 19298, 3202, 10705, 701, 346924, 29, 10581, 27710, 669, 2897, 0, 0
381.982, 356384, 16057, 9294, 19866, 3202, 10705, 701, 346937, 29, 10581, 27721, 669, 2899, 0, 0
382.986, 356480, 16057, 7719, 21346, 3202, 10705, 701, 346953, 29, 10581, 27721, 669, 2899, 0, 0
383.991, 356544, 16057, 10427, 18633, 3202, 10705, 701, 346969, 29, 10581, 27721, 669, 2899, 0, 0
384.995, 356604, 16057, 8689, 20290, 3202, 10705, 701, 346983, 29, 10581, 27727, 669, 2900, 0, 0
386.000, 356695, 16057, 8489, 19661, 3202, 10705, 701, 347004, 29, 10581, 27732, 669, 2901, 0, 0
387.004, 357511, 16057, 7666, 20403, 3202, 10705, 701, 347018, 29, 10581, 27739, 669, 2902, 0, 0
388.009, 357564, 16057, 8343, 19683, 3202, 10705, 701, 347032, 29, 10581, 27746, 669, 2903, 0, 0
389.014, 357596, 16057, 7002, 20861, 3202, 10705, 701, 347047, 29, 10581, 27746, 669, 2903, 0, 0
390.020, 358275, 16057, 7370, 19948, 3202, 10705, 701, 347061, 29, 10581, 27771, 669, 2906, 0, 0
391.025, 358314, 16057, 9616, 17685, 3202, 10705, 701, 347076, 29, 10581, 27773, 669, 2907, 0, 0
392.029, 358437, 16057, 8833, 17800, 3202, 10705, 701, 347096, 29, 10581, 27778, 669, 2908, 0, 0
393.033, 359502, 16057, 8886, 17204, 3202, 10705, 701, 347108, 29, 10581, 27791, 669, 2910, 0, 0
394.037, 359612, 16057, 10446, 15549, 3202, 10705, 701, 347121, 29, 10581, 27814, 669, 2911, 0, 0
395.041, 359625, 16057, 11248, 14727, 3202, 10705, 701, 347138, 29, 10581, 27814, 669, 2911, 0, 0
396.045, 359810, 16057, 11256, 14541, 3202, 10705, 701, 347151, 29, 10581, 27858, 669, 2913, 0, 0
397.049, 359823, 16057, 12412, 13363, 3202, 10705, 701, 347170, 29, 10581, 27858, 669, 2913, 0, 0
398.053, 360063, 16057, 12244, 13290, 3202, 10705, 701, 347190, 29, 10581, 27858, 669, 2913, 0, 0
399.057, 360071, 16057, 14202, 11309, 3202, 10705, 701, 347210, 29, 10581, 27858, 669, 2913, 0, 0
400.062, 360529, 16057, 14723, 10322, 3202, 10705, 701, 347233, 29, 10581, 27858, 669, 2913, 0, 0
401.102, 360186, 16057, 10452, 14953, 3202, 10705, 701, 347246, 29, 10581, 27890, 669, 2915, 0, 0
402.106, 360210, 16057, 11548, 13840, 3202, 10705, 701, 347264, 29, 10581, 27890, 669, 2915, 0, 0
403.110, 360215, 16057, 12427, 12949, 3202, 10705, 701, 347283, 29, 10581, 27890, 669, 2915, 0, 0
404.115, 360234, 16057, 8699, 16402, 3202, 10705, 701, 347304, 29, 10581, 27906, 669, 2916, 0, 0
405.119, 361931, 16057, 7544, 15751, 3202, 10705, 701, 347326, 29, 10581, 27916, 669, 2917, 0, 0
406.124, 362333, 16057, 10847, 12419, 3202, 10705, 701, 347341, 29, 10581, 27916, 669, 2917, 0, 0
407.128, 362870, 16057, 7952, 14366, 3202, 10705, 701, 347353, 29, 10581, 27929, 669, 2919, 0, 0
408.132, 364226, 16057, 8809, 12345, 3202, 10705, 701, 347364, 29, 10581, 27934, 669, 2920, 0, 0
409.136, 364971, 16057, 6915, 13793, 3202, 10705, 701, 347384, 29, 10581, 27934, 669, 2920, 0, 0
410.139, 366646, 16057, 6911, 11502, 3202, 10705, 701, 347395, 29, 10581, 27934, 669, 2920, 0, 0
411.147, 370858, 16057, 6922, 7424, 3202, 10705, 701, 347406, 29, 10581, 27990, 669, 2959, 0, 0
412.153, 371898, 16057, 7024, 6504, 3202, 10705, 701, 347417, 29, 10581, 28471, 669, 3122, 0, 0
413.157, 365615, 16057, 7629, 12071, 3202, 10705, 701, 354389, 30, 10581, 28651, 669, 3210, 0, 0
414.161, 366251, 16057, 7919, 11697, 3202, 10705, 701, 354404, 30, 10581, 28657, 669, 3211, 0, 0
415.165, 366308, 16057, 8162, 11392, 3202, 10705, 701, 354417, 30, 10581, 28657, 669, 3211, 0, 0
416.169, 366369, 16057, 7976, 11510, 3202, 10705, 701, 354430, 30, 10581, 28663, 669, 3212, 0, 0
417.173, 366426, 16057, 7923, 10702, 3202, 10705, 701, 354450, 30, 10581, 28663, 669, 3212, 0, 0
418.178, 367294, 16057, 8089, 10515, 3202, 10705, 701, 354463, 30, 10581, 28663, 669, 3212, 0, 0
419.182, 367309, 16057, 8761, 9827, 3202, 10705, 701, 354476, 30, 10581, 28663, 669, 3212, 0, 0
420.187, 367969, 16057, 8008, 9872, 3202, 10705, 701, 354487, 30, 10581, 28665, 669, 3214, 0, 0
421.192, 368049, 16057, 8389, 9464, 3202, 10705, 701, 354499, 30, 10581, 28665, 669, 3214, 0, 0
422.196, 368072, 16057, 8540, 9262, 3202, 10705, 701, 354512, 30, 10581, 28675, 669, 3216, 0, 0
423.200, 368720, 16057, 11520, 5622, 3202, 10705, 701, 354528, 30, 10581, 28675, 669, 3216, 0, 0
424.204, 368139, 16057, 9415, 8327, 3202, 10705, 701, 354542, 30, 10581, 28691, 669, 3217, 0, 0
425.208, 368139, 16057, 8004, 9686, 3202, 10705, 701, 354554, 30, 10581, 28691, 669, 3217, 0, 0
426.212, 368963, 16057, 8135, 8754, 3202, 10705, 701, 354568, 30, 10581, 28707, 669, 3220, 0, 0
427.216, 363143, 16057, 9228, 13691, 3202, 10705, 701, 361584, 31, 10581, 28715, 669, 3221, 0, 0
428.220, 363772, 16057, 8412, 13866, 3202, 10705, 701, 361596, 31, 10581, 28722, 669, 3224, 0, 0
429.225, 363807, 16057, 11703, 10575, 3202, 10705, 701, 361610, 31, 10581, 28722, 669, 3224, 0, 0
430.229, 364856, 16057, 7853, 13100, 3202, 10705, 701, 361621, 31, 10581, 28750, 669, 3227, 0, 0
431.236, 365138, 16057, 9994, 10932, 3202, 10705, 701, 361634, 31, 10581, 28766, 669, 3228, 0, 0
432.240, 365182, 16057, 8135, 12745, 3202, 10705, 701, 361650, 31, 10581, 28766, 669, 3228, 0, 0
433.246, 365190, 16057, 6940, 13398, 3202, 10705, 701, 361662, 31, 10581, 28773, 669, 3233, 0, 0
434.253, 366099, 16057, 9149, 10977, 3202, 10705, 701, 361673, 31, 10581, 28821, 669, 3274, 0, 0
435.258, 366107, 16057, 10291, 9826, 3202, 10705, 701, 361688, 31, 10581, 28821, 669, 3274, 0, 0
436.262, 366089, 16057, 11446, 8556, 3202, 10705, 701, 361705, 31, 10581, 28829, 669, 3280, 0, 0
437.267, 366128, 16057, 11623, 8370, 3202, 10705, 701, 361723, 31, 10581, 28833, 669, 3284, 0, 0
438.282, 366134, 16057, 11426, 8570, 3202, 10705, 701, 361742, 31, 10581, 28833, 669, 3284, 0, 0
439.285, 366138, 16057, 11403, 8604, 3202, 10705, 701, 361760, 31, 10581, 28833, 669, 3284, 0, 0
440.291, 366140, 16057, 11328, 8692, 3202, 10705, 701, 361778, 31, 10581, 28834, 669, 3285, 0, 0
441.308, 366146, 16057, 11140, 8899, 3202, 10705, 701, 361796, 31, 10581, 28837, 669, 3288, 0, 0
442.314, 366150, 16057, 11268, 8714, 3202, 10705, 701, 361814, 31, 10581, 28839, 669, 3290, 0, 0
443.320, 366154, 16057, 11351, 8620, 3202, 10705, 701, 361832, 31, 10581, 28843, 669, 3294, 0, 0
444.325, 366154, 16057, 11256, 8716, 3202, 10705, 701, 361850, 31, 10581, 28843, 669, 3294, 0, 0
445.330, 366155, 16057, 11345, 8623, 3202, 10705, 701, 361869, 31, 10581, 28844, 669, 3295, 0, 0
446.337, 366156, 16057, 11161, 8819, 3202, 10705, 701, 361887, 31, 10581, 28845, 669, 3296, 0, 0
447.341, 366156, 16057, 11214, 8771, 3202, 10705, 701, 361905, 31, 10581, 28845, 669, 3296, 0, 0
448.355, 366157, 16057, 11242, 8759, 3202, 10705, 701, 361924, 31, 10581, 28846, 669, 3297, 0, 0
449.361, 366157, 16057, 11464, 8523, 3202, 10705, 701, 361942, 31, 10581, 28846, 669, 3297, 0, 0
450.374, 366157, 16057, 11465, 8522, 3202, 10705, 701, 361960, 31, 10581, 28846, 669, 3297, 0, 0
451.386, 366157, 16057, 11465, 8546, 3202, 10705, 701, 361978, 31, 10581, 28846, 669, 3297, 0, 0
452.395, 366160, 16057, 10990, 9019, 3202, 10705, 701, 361997, 31, 10581, 28849, 669, 3300, 0, 0
453.401, 366162, 16057, 11348, 8671, 3202, 10705, 701, 362015, 31, 10581, 28851, 669, 3302, 0, 0
454.406, 366162, 16057, 11385, 8650, 3202, 10705, 701, 362051, 31, 10581, 28851, 669, 3302, 0, 0
455.421, 366163, 16057, 11353, 8680, 3202, 10705, 701, 362069, 31, 10581, 28852, 669, 3303, 0, 0
456.460, 366157, 16057, 7428, 12668, 3202, 10705, 701, 362081, 31, 10581, 28854, 669, 3305, 0, 0
457.467, 366149, 16057, 7330, 12739, 3202, 10705, 701, 362093, 31, 10581, 28862, 669, 3313, 0, 0
458.560, 366148, 16057, 7400, 12665, 3202, 10705, 701, 362106, 31, 10581, 28869, 669, 3319, 0, 0
459.631, 366148, 16057, 7732, 12330, 3202, 10705, 701, 362119, 31, 10581, 28869, 669, 3319, 0, 0
460.639, 366151, 16057, 8243, 11778, 3202, 10705, 701, 362132, 31, 10581, 28870, 669, 3320, 0, 0
461.643, 366155, 16057, 8128, 11889, 3202, 10705, 701, 362145, 31, 10581, 28870, 669, 3320, 0, 0
462.649, 366150, 16057, 7247, 12791, 3202, 10705, 701, 362156, 31, 10581, 28873, 669, 3323, 0, 0
